,id_amostra,identificacao_amostra,ponto,replica,campanha,data_coleta,tipo_amostra,analise,resultado,unidade
841,150.22.4,Armadilhas,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,Areia muito grossa (2 a 1 mm),2.498,g/100g
842,150.22.4,Armadilhas,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,"Areia grossa (1 a 0,5 mm)",5.455,g/100g
843,150.22.4,Armadilhas,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,"Areia média (0,5 a 0,25 mm)",11.921,g/100g
844,150.22.4,Armadilhas,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,"Areia fina (0,25 a 0,125 mm)",25.344,g/100g
845,150.22.4,Armadilhas,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,"Areia muito fina (0,125 a 0,062 mm)",17.275,g/100g
846,150.22.4,Armadilhas,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,"Silte (0,062 mm a 0,00994)",29.428,g/100g
847,150.22.4,Armadilhas,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,"Argila (0,00994 a 0,0009 mm)",6.558,g/100g
848,150.22.5,SedPods,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,Grânulo (4 a 2 mm),1.546,g/100g
849,150.22.5,SedPods,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,Areia muito grossa (2 a 1 mm),4.950,g/100g
850,150.22.5,SedPods,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,"Areia grossa (1 a 0,5 mm)",26.374,g/100g
851,150.22.5,SedPods,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,"Areia média (0,5 a 0,25 mm)",40.368,g/100g
852,150.22.5,SedPods,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,"Areia fina (0,25 a 0,125 mm)",22.668,g/100g
853,150.22.5,SedPods,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,"Areia muito fina (0,125 a 0,062 mm)",3.841,g/100g
854,150.22.5,SedPods,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,"Silte (0,062 mm a 0,00994)",0.253,g/100g
855,150.22.5,SedPods,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,"Argila (0,00994 a 0,0009 mm)",0.000,g/100g
856,150.22.6,SedPods,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,Grânulo (4 a 2 mm),2.043,g/100g
857,150.22.6,SedPods,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,Areia muito grossa (2 a 1 mm),12.744,g/100g
858,150.22.6,SedPods,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,"Areia grossa (1 a 0,5 mm)",35.456,g/100g
859,150.22.6,SedPods,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,"Areia média (0,5 a 0,25 mm)",29.707,g/100g
860,150.22.6,SedPods,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,"Areia fina (0,25 a 0,125 mm)",14.491,g/100g
861,150.22.6,SedPods,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,"Areia muito fina (0,125 a 0,062 mm)",3.969,g/100g
862,150.22.6,SedPods,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,"Silte (0,062 mm a 0,00994)",1.591,g/100g
863,150.22.6,SedPods,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,"Argila (0,00994 a 0,0009 mm)",0.000,g/100g
864,150.22.7,SedPods,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,Grânulo (4 a 2 mm),0.000,g/100g
865,150.22.7,SedPods,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,Areia muito grossa (2 a 1 mm),9.165,g/100g
866,150.22.7,SedPods,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,"Areia grossa (1 a 0,5 mm)",25.418,g/100g
867,150.22.7,SedPods,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,"Areia média (0,5 a 0,25 mm)",27.875,g/100g
868,150.22.7,SedPods,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,"Areia fina (0,25 a 0,125 mm)",28.011,g/100g
869,150.22.7,SedPods,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,"Areia muito fina (0,125 a 0,062 mm)",8.853,g/100g
870,150.22.7,SedPods,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,"Silte (0,062 mm a 0,00994)",0.679,g/100g
871,150.22.7,SedPods,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,"Argila (0,00994 a 0,0009 mm)",0.000,g/100g
872,150.22.8,SedPods,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,Grânulo (4 a 2 mm),0.000,g/100g
873,150.22.8,SedPods,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,Areia muito grossa (2 a 1 mm),6.330,g/100g
874,150.22.8,SedPods,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,"Areia grossa (1 a 0,5 mm)",16.531,g/100g
875,150.22.8,SedPods,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,"Areia média (0,5 a 0,25 mm)",26.455,g/100g
876,150.22.8,SedPods,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,"Areia fina (0,25 a 0,125 mm)",36.531,g/100g
877,150.22.8,SedPods,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,"Areia muito fina (0,125 a 0,062 mm)",13.324,g/100g
878,150.22.8,SedPods,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,"Silte (0,062 mm a 0,00994)",0.829,g/100g
879,150.22.8,SedPods,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,"Argila (0,00994 a 0,0009 mm)",0.000,g/100g
880,150.22.1,Armadilhas,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,Cascalho,0.09,%
881,150.22.1,Armadilhas,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,Areia,9.51,%
882,150.22.1,Armadilhas,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,Silte,71.54,%
883,150.22.1,Armadilhas,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,Argila,18.87,%
884,150.22.1,Armadilhas,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,Classificação*,Silte argiloso,
885,150.22.2,Armadilhas,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,Cascalho,0.08,%
886,150.22.2,Armadilhas,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,Areia,10.13,%
887,150.22.2,Armadilhas,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,Silte,69.08,%
888,150.22.2,Armadilhas,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,Argila,20.71,%
889,150.22.2,Armadilhas,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,Classificação*,Silte argiloso,
890,150.22.3,Armadilhas,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,Cascalho,9.75,%
891,150.22.3,Armadilhas,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,Areia,42.66,%
892,150.22.3,Armadilhas,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,Silte,38.14,%
893,150.22.3,Armadilhas,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,Argila,9.45,%
894,150.22.3,Armadilhas,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,Classificação*,Areia síltica,
895,150.22.4,Armadilhas,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,Cascalho,1.52,%
896,150.22.4,Armadilhas,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,Areia,62.49,%
897,150.22.4,Armadilhas,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,Silte,29.43,%
898,150.22.4,Armadilhas,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,Argila,6.56,%
899,150.22.4,Armadilhas,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,Classificação*,Areia síltica,
900,150.22.5,SedPods,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,Cascalho,1.55,%
901,150.22.5,SedPods,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,Areia,98.20,%
902,150.22.5,SedPods,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,Silte,0.25,%
903,150.22.5,SedPods,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,Argila,0.00,%
904,150.22.5,SedPods,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,Classificação*,Areia,
905,150.22.6,SedPods,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,Cascalho,2.04,%
906,150.22.6,SedPods,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,Areia,96.37,%
907,150.22.6,SedPods,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,Silte,1.59,%
908,150.22.6,SedPods,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,Argila,0.00,%
909,150.22.6,SedPods,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,Classificação*,Areia,
910,150.22.7,SedPods,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,Cascalho,0.00,%
911,150.22.7,SedPods,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,Areia,99.32,%
912,150.22.7,SedPods,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,Silte,0.68,%
913,150.22.7,SedPods,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,Argila,0.00,%
914,150.22.7,SedPods,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,Classificação*,Areia,
915,150.22.8,SedPods,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,Cascalho,0.00,%
916,150.22.8,SedPods,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,Areia,99.17,%
917,150.22.8,SedPods,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,Silte,0.83,%
918,150.22.8,SedPods,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,Argila,0.00,%
919,150.22.8,SedPods,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,Classificação*,Areia,
920,150.22.1,Armadilhas,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,Lama total (silte + argila),90.41,%
921,150.22.1,Armadilhas,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,Areia total (cascalho + areia),9.60,%
922,150.22.2,Armadilhas,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,Lama total (silte + argila),89.79,%
923,150.22.2,Armadilhas,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,Areia total (cascalho + areia),10.21,%
924,150.22.3,Armadilhas,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,Lama total (silte + argila),47.59,%
925,150.22.3,Armadilhas,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,Areia total (cascalho + areia),52.41,%
926,150.22.4,Armadilhas,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,Lama total (silte + argila),35.99,%
927,150.22.4,Armadilhas,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,Areia total (cascalho + areia),64.01,%
928,150.22.5,SedPods,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,Lama total (silte + argila),0.25,%
929,150.22.5,SedPods,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,Areia total (cascalho + areia),99.75,%
930,150.22.6,SedPods,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,Lama total (silte + argila),1.59,%
931,150.22.6,SedPods,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,Areia total (cascalho + areia),98.41,%
932,150.22.7,SedPods,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,Lama total (silte + argila),0.68,%
933,150.22.7,SedPods,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,Areia total (cascalho + areia),99.32,%
934,150.22.8,SedPods,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,Lama total (silte + argila),0.83,%
935,150.22.8,SedPods,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,Areia total (cascalho + areia),99.17,%
936,150.22.1,Armadilhas,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,-2.00,0.000,phi
937,150.22.1,Armadilhas,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,-1.50,0.000,phi
938,150.22.1,Armadilhas,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,-1.00,0.087,phi
939,150.22.1,Armadilhas,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,-0.50,0.440,phi
940,150.22.1,Armadilhas,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,0.00,0.393,phi
941,150.22.1,Armadilhas,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,0.50,0.633,phi
942,150.22.1,Armadilhas,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,1.00,0.653,phi
943,150.22.1,Armadilhas,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,1.50,0.573,phi
944,150.22.1,Armadilhas,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,2.00,0.406,phi
945,150.22.1,Armadilhas,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,2.50,0.493,phi
946,150.22.1,Armadilhas,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,3.00,0.349,phi
947,150.22.1,Armadilhas,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,3.50,1.308,phi
948,150.22.1,Armadilhas,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,4.00,4.265,phi
949,150.22.1,Armadilhas,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,5.00,14.893,phi
950,150.22.1,Armadilhas,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,6.00,15.368,phi
951,150.22.1,Armadilhas,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,7.00,16.461,phi
952,150.22.1,Armadilhas,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,8.00,24.814,phi
953,150.22.1,Armadilhas,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,9.00,13.952,phi
954,150.22.1,Armadilhas,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,10.00,4.913,phi
955,150.22.2,Armadilhas,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,-2.00,0.000,phi
956,150.22.2,Armadilhas,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,-1.50,0.000,phi
957,150.22.2,Armadilhas,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,-1.00,0.080,phi
958,150.22.2,Armadilhas,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,-0.50,0.247,phi
959,150.22.2,Armadilhas,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,0.00,0.380,phi
960,150.22.2,Armadilhas,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,0.50,0.760,phi
961,150.22.2,Armadilhas,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,1.00,0.780,phi
962,150.22.2,Armadilhas,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,1.50,0.747,phi
963,150.22.2,Armadilhas,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,2.00,0.954,phi
964,150.22.2,Armadilhas,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,2.50,0.720,phi
965,150.22.2,Armadilhas,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,3.00,0.620,phi
966,150.22.2,Armadilhas,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,3.50,1.212,phi
967,150.22.2,Armadilhas,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,4.00,3.707,phi
968,150.22.2,Armadilhas,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,5.00,14.193,phi
969,150.22.2,Armadilhas,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,6.00,15.469,phi
970,150.22.2,Armadilhas,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,7.00,15.899,phi
971,150.22.2,Armadilhas,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,8.00,23.517,phi
972,150.22.2,Armadilhas,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,9.00,14.843,phi
973,150.22.2,Armadilhas,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,10.00,5.870,phi
974,150.22.3,Armadilhas,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,-2.00,9.644,phi
975,150.22.3,Armadilhas,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,-1.50,0.000,phi
976,150.22.3,Armadilhas,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,-1.00,0.107,phi
977,150.22.3,Armadilhas,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,-0.50,0.180,phi
978,150.22.3,Armadilhas,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,0.00,0.473,phi
979,150.22.3,Armadilhas,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,0.50,0.726,phi
980,150.22.3,Armadilhas,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,1.00,1.179,phi
981,150.22.3,Armadilhas,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,1.50,1.765,phi
982,150.22.3,Armadilhas,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,2.00,2.737,phi
983,150.22.3,Armadilhas,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,2.50,6.561,phi
984,150.22.3,Armadilhas,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,3.00,11.706,phi
985,150.22.3,Armadilhas,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,3.50,10.193,phi
986,150.22.3,Armadilhas,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,4.00,7.146,phi
987,150.22.3,Armadilhas,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,5.00,8.793,phi
988,150.22.3,Armadilhas,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,6.00,8.609,phi
989,150.22.3,Armadilhas,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,7.00,8.785,phi
990,150.22.3,Armadilhas,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,8.00,11.951,phi
991,150.22.3,Armadilhas,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,9.00,6.857,phi
992,150.22.3,Armadilhas,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,10.00,2.589,phi
993,150.22.4,Armadilhas,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,-2.00,0.000,phi
994,150.22.4,Armadilhas,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,-1.50,0.681,phi
995,150.22.4,Armadilhas,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,-1.00,0.842,phi
996,150.22.4,Armadilhas,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,-0.50,0.982,phi
997,150.22.4,Armadilhas,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,0.00,1.516,phi
998,150.22.4,Armadilhas,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,0.50,2.154,phi
999,150.22.4,Armadilhas,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,1.00,3.301,phi
1000,150.22.4,Armadilhas,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,1.50,4.528,phi
1001,150.22.4,Armadilhas,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,2.00,7.393,phi
1002,150.22.4,Armadilhas,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,2.50,11.627,phi
1003,150.22.4,Armadilhas,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,3.00,13.717,phi
1004,150.22.4,Armadilhas,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,3.50,6.013,phi
1005,150.22.4,Armadilhas,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,4.00,11.261,phi
1006,150.22.4,Armadilhas,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,5.00,7.126,phi
1007,150.22.4,Armadilhas,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,6.00,6.633,phi
1008,150.22.4,Armadilhas,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,7.00,6.733,phi
1009,150.22.4,Armadilhas,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,8.00,8.936,phi
1010,150.22.4,Armadilhas,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,9.00,4.796,phi
1011,150.22.4,Armadilhas,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,10.00,1.762,phi
1012,150.22.5,SedPods,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,-2.00,0.000,phi
1013,150.22.5,SedPods,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,-1.50,1.546,phi
1014,150.22.5,SedPods,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,-1.00,0.000,phi
1015,150.22.5,SedPods,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,-0.50,1.444,phi
1016,150.22.5,SedPods,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,0.00,3.507,phi
1017,150.22.5,SedPods,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,0.50,10.590,phi
1018,150.22.5,SedPods,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,1.00,15.783,phi
1019,150.22.5,SedPods,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,1.50,18.304,phi
1020,150.22.5,SedPods,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,2.00,22.064,phi
1021,150.22.5,SedPods,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,2.50,15.460,phi
1022,150.22.5,SedPods,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,3.00,7.207,phi
1023,150.22.5,SedPods,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,3.50,3.216,phi
1024,150.22.5,SedPods,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,4.00,0.625,phi
1025,150.22.5,SedPods,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,5.00,0.253,phi
1026,150.22.5,SedPods,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,6.00,0.000,phi
1027,150.22.5,SedPods,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,7.00,0.000,phi
1028,150.22.5,SedPods,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,8.00,0.000,phi
1029,150.22.5,SedPods,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,9.00,0.000,phi
1030,150.22.5,SedPods,EP1,R1,4° Resgate 2022,26/05/2022,Sedimento,10.00,0.000,phi
1031,150.22.6,SedPods,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,-2.00,0.000,phi
1032,150.22.6,SedPods,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,-1.50,0.000,phi
1033,150.22.6,SedPods,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,-1.00,2.043,phi
1034,150.22.6,SedPods,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,-0.50,5.526,phi
1035,150.22.6,SedPods,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,0.00,7.217,phi
1036,150.22.6,SedPods,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,0.50,16.182,phi
1037,150.22.6,SedPods,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,1.00,19.274,phi
1038,150.22.6,SedPods,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,1.50,15.401,phi
1039,150.22.6,SedPods,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,2.00,14.306,phi
1040,150.22.6,SedPods,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,2.50,10.634,phi
1041,150.22.6,SedPods,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,3.00,3.857,phi
1042,150.22.6,SedPods,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,3.50,2.668,phi
1043,150.22.6,SedPods,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,4.00,1.301,phi
1044,150.22.6,SedPods,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,5.00,1.591,phi
1045,150.22.6,SedPods,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,6.00,0.000,phi
1046,150.22.6,SedPods,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,7.00,0.000,phi
1047,150.22.6,SedPods,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,8.00,0.000,phi
1048,150.22.6,SedPods,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,9.00,0.000,phi
1049,150.22.6,SedPods,EP1,R2,4° Resgate 2022,26/05/2022,Sedimento,10.00,0.000,phi
1050,150.22.7,SedPods,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,-2.00,0.000,phi
1051,150.22.7,SedPods,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,-1.50,0.000,phi
1052,150.22.7,SedPods,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,-1.00,0.000,phi
1053,150.22.7,SedPods,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,-0.50,1.507,phi
1054,150.22.7,SedPods,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,0.00,7.658,phi
1055,150.22.7,SedPods,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,0.50,11.134,phi
1056,150.22.7,SedPods,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,1.00,14.284,phi
1057,150.22.7,SedPods,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,1.50,12.383,phi
1058,150.22.7,SedPods,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,2.00,15.492,phi
1059,150.22.7,SedPods,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,2.50,14.039,phi
1060,150.22.7,SedPods,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,3.00,13.971,phi
1061,150.22.7,SedPods,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,3.50,5.743,phi
1062,150.22.7,SedPods,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,4.00,3.109,phi
1063,150.22.7,SedPods,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,5.00,0.679,phi
1064,150.22.7,SedPods,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,6.00,0.000,phi
1065,150.22.7,SedPods,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,7.00,0.000,phi
1066,150.22.7,SedPods,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,8.00,0.000,phi
1067,150.22.7,SedPods,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,9.00,0.000,phi
1068,150.22.7,SedPods,EP2,R1,4° Resgate 2022,24/05/2022,Sedimento,10.00,0.000,phi
1069,150.22.8,SedPods,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,-2.00,0.000,phi
1070,150.22.8,SedPods,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,-1.50,0.000,phi
1071,150.22.8,SedPods,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,-1.00,0.000,phi
1072,150.22.8,SedPods,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,-0.50,2.129,phi
1073,150.22.8,SedPods,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,0.00,4.202,phi
1074,150.22.8,SedPods,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,0.50,7.505,phi
1075,150.22.8,SedPods,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,1.00,9.026,phi
1076,150.22.8,SedPods,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,1.50,9.979,phi
1077,150.22.8,SedPods,EP2,R2,4° Resgate 2022,24/05/2022,Sedimento,2.00,16.475,phi
